model,test_file,feature,importance
xgb_per_bssid,RogueAP_39.csv,seq_present_ratio,0.009262052364647388
xgb_per_bssid,RogueAP_39.csv,fc_subtype_11_ratio,0.008524506352841854
xgb_per_bssid,RogueAP_39.csv,fc_type_1_ratio,0.007836176082491875
xgb_per_bssid,RogueAP_39.csv,radiotap_signal_dbm_p25,0.007173815276473761
xgb_per_bssid,RogueAP_39.csv,wlan_duration_p50,0.007014747709035873
xgb_per_bssid,RogueAP_39.csv,radio_signal_dbm_p50,0.006443269085139036
xgb_per_bssid,RogueAP_39.csv,frame_len_std,0.006421433296054602
xgb_per_bssid,RogueAP_39.csv,fc_type_2_ratio,0.006166019011288881
xgb_per_bssid,RogueAP_39.csv,fc_subtype_8_ratio,0.006044653709977865
xgb_per_bssid,RogueAP_39.csv,fc_type_nunique,0.005995057988911867
xgb_per_bssid,RogueAP_39.csv,radiotap_signal_dbm_range,0.00565293338149786
xgb_per_bssid,RogueAP_39.csv,fc_ds_00000000_ratio,0.005297393538057804
xgb_per_bssid,RogueAP_39.csv,radio_signal_dbm_min,0.005240673664957285
xgb_per_bssid,RogueAP_39.csv,beacon_iat_mean,0.004972574766725302
xgb_per_bssid,RogueAP_39.csv,udp_length_present_ratio,0.004958181641995907
xgb_per_bssid,RogueAP_39.csv,moredata_ratio,0.004951838869601488
xgb_per_bssid,RogueAP_39.csv,frame_len_range,0.004778860602527857
